id,price,manufacturer,model,year,kilometers,fuel_type,kw,condition,trunk_capacity,body_type,seats,color,engine_capacity,drive_type,transmission_type,number_of_gears,km_imputed,metallic
20604181,10530000.0,FORD,PUMA,2024.42,7.0,Benzin,92.0,Kitűnő,456.0,Városi terepjáró (crossover),5.0,Szürke,999.0,Első kerék,Manuális,6.0,0,0
21317660,20460000.0,PEUGEOT,508,2024.92,5.0,Unknown,133.0,Kitűnő,487.0,Ferdehátú,5.0,Unknown,1598.0,Első kerék,Automata tiptronic,8.0,0,0
21706910,14115000.0,PEUGEOT,308,2025.0,5.0,Dízel,96.0,Kitűnő,412.0,Ferdehátú,5.0,Kék,1499.0,Első kerék,Automata tiptronic,8.0,0,1
21805531,13298000.0,SSANGYONG,TORRES,2025.0,5.0,Benzin,120.0,Kitűnő,703.0,Kombi,5.0,Unknown,1497.0,Első kerék,Manuális,6.0,0,0
21859248,21725000.0,SSANGYONG,REXTON,2025.0,5.0,Dízel,148.0,Kitűnő,240.0,Városi terepjáró (crossover),7.0,Fekete,2157.0,Összkerék,Automata tiptronic,8.0,0,0
21891126,18874000.0,HYUNDAI,IONIQ 6,2025.0,2.0,Elektromos,168.0,Sérülésmentes,401.0,Sedan,5.0,Sötétszürke,0.0,Hátsó kerék,Fokozatmentes automata,0.0,1,1
21912815,8199000.0,OPEL,MOKKA,2025.17,10.0,Benzin,100.0,Kitűnő,350.0,Városi terepjáró (crossover),5.0,Kék,1199.0,Első kerék,Manuális,6.0,0,0
21981424,8598000.0,KGM,TIVOLI,2025.42,7.0,Benzin,120.0,Kitűnő,427.0,Városi terepjáró (crossover),5.0,Fehér,1497.0,Első kerék,Manuális,6.0,0,1
22153214,17290000.0,VOLVO,XC90,2022.42,84804.0,Dízel,173.0,Kitűnő,705.0,Városi terepjáró (crossover),5.0,Szürke,1969.0,Összkerék,Automata tiptronic,8.0,0,1
21919833,2699900.0,PEUGEOT,508,2014.17,281981.0,Dízel,133.0,Normál,473.0,Sedan,5.0,Unknown,1997.0,Első kerék,Automata tiptronic,6.0,0,1
22037580,2899000.0,OPEL,ASTRA ASTRA J,2016.33,128390.0,Dízel,81.0,Megkímélt,460.0,Sedan,5.0,Fehér,1598.0,Első kerék,Manuális,6.0,0,0
21719182,2999000.0,CITROEN,C-ZERO,2017.67,7550.0,Elektromos,47.0,Kitűnő,168.0,Ferdehátú,4.0,Fehér,0.0,Hátsó kerék,Fokozatmentes automata,0.0,0,1
22125849,3270000.0,RENAULT,SCENIC,2015.17,125142.0,Dízel,81.0,Normál,522.0,Egyterű,5.0,Fekete,1461.0,Első kerék,Automata,6.0,0,0
22105163,3370000.0,CITROEN,C4,2017.33,89239.0,Benzin,96.0,Normál,408.0,Ferdehátú,5.0,Szürke,1199.0,Első kerék,Manuális,6.0,0,0
22120857,3770000.0,DACIA,DUSTER,2020.83,121798.0,Benzin,74.0,Normál,478.0,Városi terepjáró (crossover),5.0,Ezüst,999.0,Első kerék,Manuális,5.0,0,0
21832502,4099900.0,RENAULT,SCENIC GRAND SCENIC,2020.0,288862.0,Dízel,88.0,Normál,233.0,Egyterű,7.0,Unknown,1749.0,Első kerék,Manuális,6.0,0,1
22164195,4150000.0,OPEL,ASTRA ASTRA K,2020.92,119339.0,Benzin,107.0,Normál,540.0,Kombi,5.0,Fehér,1199.0,Első kerék,Manuális,6.0,0,0
21622703,4199000.0,HYUNDAI,I30,2018.92,212751.0,Dízel,85.0,Kitűnő,602.0,Kombi,5.0,Ezüst,1582.0,Első kerék,Automata,7.0,0,1
22122380,4370000.0,VOLVO,V60,2015.92,130976.0,Dízel,110.0,Normál,430.0,Kombi,5.0,Pezsgő,1969.0,Első kerék,Manuális,6.0,0,0
22125926,4470000.0,KIA,SPORTAGE,2016.17,196175.0,Dízel,85.0,Normál,564.0,Városi terepjáró (crossover),5.0,Ezüst,1685.0,Első kerék,Manuális,6.0,0,0
21965764,4470000.0,FORD,KUGA,2013.33,145728.0,Dízel,120.0,Normál,492.0,Városi terepjáró (crossover),5.0,Ezüst,1997.0,Összkerék,Automata,6.0,0,0
22139950,4690000.0,SKODA,OCTAVIA,2018.08,162145.0,Dízel,85.0,Normál,610.0,Kombi,5.0,Fehér,1598.0,Első kerék,Manuális,5.0,0,0
22134013,4770000.0,SUZUKI,VITARA,2015.5,112097.0,Benzin,88.0,Normál,375.0,Városi terepjáró (crossover),5.0,Kék,1586.0,Első kerék,Manuális,5.0,0,0
22106764,4970000.0,HONDA,CIVIC,2017.58,152203.0,Benzin,95.0,Normál,478.0,Ferdehátú,5.0,Szürke,988.0,Első kerék,Manuális,6.0,0,0
22164214,4990000.0,VOLKSWAGEN,SCIROCCO,2016.17,129111.0,Benzin,92.0,Normál,292.0,Coupe,5.0,Fehér,1390.0,Első kerék,Manuális,6.0,0,1
22159489,5270000.0,DACIA,LODGY,2021.83,20735.0,Benzin,96.0,Normál,207.0,Egyterű,7.0,Kék,1332.0,Első kerék,Manuális,6.0,0,0
22133584,5499900.0,RENAULT,ZOE,2020.92,26984.0,Elektromos,80.0,Sérülésmentes,338.0,Ferdehátú,5.0,Unknown,0.0,Első kerék,Fokozatmentes automata,0.0,0,0
21836733,5499900.0,RENAULT,ZOE,2020.0,71150.0,Elektromos,80.0,Normál,338.0,Ferdehátú,5.0,Unknown,0.0,Első kerék,Fokozatmentes automata,0.0,0,1
21901494,5670000.0,BMW,4-ES SOROZAT 418,2016.67,199996.0,Dízel,110.0,Normál,480.0,Coupe,5.0,Fekete,1995.0,Hátsó kerék,Manuális,6.0,0,0
21623276,5699000.0,OPEL,CORSA,2020.67,52043.0,Elektromos,100.0,Kitűnő,267.0,Ferdehátú,5.0,Fekete,0.0,Első kerék,Fokozatmentes automata,0.0,0,1
22124849,5770000.0,KIA,CEE'D,2022.17,62401.0,Benzin,88.0,Normál,625.0,Kombi,5.0,Zöld,998.0,Első kerék,Manuális,6.0,0,0
22152383,5870000.0,HYUNDAI,I30,2018.83,79788.0,Benzin,103.0,Normál,450.0,Coupe,5.0,Fehér,1353.0,Első kerék,Manuális,6.0,0,0
22012041,5970000.0,BMW,3-AS SOROZAT 328 GRAN TURISMO,2015.33,188480.0,Benzin,180.0,Normál,480.0,Sedan,5.0,Fehér,1997.0,Összkerék,Automata,8.0,0,0
22139904,5450000.0,LEXUS,IS,2013.5,180702.0,Hibrid,133.0,Normál,450.0,Sedan,5.0,Fekete,2494.0,Hátsó kerék,Automata,8.0,0,0
22164211,20250000.0,MERCEDES-BENZ,EQE,2022.42,75666.0,Elektromos,215.0,Normál,430.0,Sedan,5.0,Fekete,0.0,Hátsó kerék,Automata,8.0,0,1
22097130,6399000.0,JEEP,COMPASS,2019.17,75664.0,Benzin,103.0,Normál,438.0,Városi terepjáró (crossover),5.0,Unknown,1368.0,Első kerék,Manuális,6.0,0,0
22036983,6470000.0,MINI,COUNTRYMAN,2018.5,137067.0,Hibrid,100.0,Normál,405.0,Kombi,5.0,Szürke,1499.0,Összkerék,Automata tiptronic,6.0,0,0
22037666,6590000.0,SKODA,OCTAVIA,2020.25,146615.0,Dízel,135.0,Normál,590.0,Ferdehátú,5.0,Fekete,1968.0,Összkerék,Automata,8.0,0,0
22105816,6749000.0,OPEL,CROSSLAND,2023.42,37552.0,Benzin,96.0,Normál,520.0,Városi terepjáró (crossover),5.0,Unknown,1199.0,Első kerék,Automata tiptronic,6.0,0,1
22105788,6749000.0,OPEL,CROSSLAND,2023.42,46858.0,Benzin,96.0,Normál,520.0,Városi terepjáró (crossover),5.0,Unknown,1199.0,Első kerék,Automata tiptronic,6.0,0,1
22164226,6800000.0,PORSCHE,CAYENNE,2010.83,168719.0,Dízel,176.0,Normál,670.0,Városi terepjáró (crossover),5.0,Barna,2967.0,Összkerék,Automata tiptronic,8.0,0,0
22081920,6890000.0,VOLVO,V40,2018.67,117188.0,Benzin,112.0,Megkímélt,324.0,Ferdehátú,5.0,Fekete,1969.0,Első kerék,Manuális,6.0,0,1
22150051,7190000.0,OPEL,CROSSLAND,2023.17,42793.0,Benzin,96.0,Normál,520.0,Városi terepjáró (crossover),5.0,Unknown,1199.0,Első kerék,Automata tiptronic,6.0,0,1
19321385,7290000.0,KIA,CEE'D,2022.17,28748.0,Benzin,118.0,Kitűnő,395.0,Ferdehátú,5.0,Unknown,1482.0,Első kerék,Manuális,6.0,0,0
22112503,7399000.0,OPEL,ASTRA ASTRA L,2023.92,24621.0,Benzin,96.0,Kitűnő,422.0,Ferdehátú,5.0,Piros,1199.0,Első kerék,Automata tiptronic,8.0,0,0
21592917,7499900.0,FIAT,500,2023.58,9707.0,Elektromos,87.0,Normál,185.0,Ferdehátú,4.0,Unknown,0.0,Első kerék,Fokozatmentes automata,0.0,0,1
21915677,7690000.0,VOLVO,S90,2016.67,216093.0,Dízel,140.0,Megkímélt,500.0,Sedan,5.0,Fekete,1969.0,Első kerék,Automata tiptronic,8.0,0,1
21933002,7899000.0,OPEL,CORSA CORSA F,2025.25,1500.0,Benzin,74.0,Kitűnő,309.0,Ferdehátú,5.0,Piros,1199.0,Első kerék,Manuális,6.0,0,0
22133060,7970000.0,RENAULT,CAPTUR,2020.83,22872.0,Hibrid,68.0,Kitűnő,265.0,Városi terepjáró (crossover),5.0,Narancs,1598.0,Első kerék,Fokozatmentes automata,0.0,0,0
22058406,7970000.0,MAZDA,CX-30,2021.5,80965.0,Benzin,90.0,Normál,430.0,Városi terepjáró (crossover),5.0,Szürke,1998.0,Első kerék,Manuális,6.0,0,0
22112600,7990000.0,OPEL,ASTRA ASTRA L,2024.08,23000.0,Benzin,81.0,Kitűnő,597.0,Kombi,5.0,Fehér,1199.0,Első kerék,Manuális,6.0,0,0
21762090,8199000.0,OPEL,MOKKA,2025.0,10.0,Benzin,100.0,Kitűnő,350.0,Városi terepjáró (crossover),5.0,Szürke,1199.0,Első kerék,Manuális,6.0,0,0
21760317,8199000.0,OPEL,MOKKA,2025.0,10.0,Benzin,100.0,Kitűnő,350.0,Városi terepjáró (crossover),5.0,Zöld,1199.0,Első kerék,Manuális,6.0,0,0
21758044,8199000.0,OPEL,MOKKA,2025.0,10.0,Benzin,100.0,Kitűnő,350.0,Városi terepjáró (crossover),5.0,Kék,1199.0,Első kerék,Manuális,6.0,0,0
22085461,8399000.0,OPEL,GRANDLAND,2022.67,36918.0,Benzin,96.0,Újszerű,514.0,Városi terepjáró (crossover),5.0,Fehér,1199.0,Első kerék,Manuális,6.0,0,0
22101291,8499990.0,TOYOTA,RAV 4,2017.75,77760.0,Hibrid-Benzin,114.0,Normál,501.0,Városi terepjáró (crossover),5.0,Unknown,2494.0,Összkerék,Fokozatmentes automata,0.0,0,1
21936835,8590000.0,KIA,STONIC,2025.33,20.0,Benzin,88.0,Kitűnő,352.0,Városi terepjáró (crossover),5.0,Unknown,998.0,Első kerék,Manuális,6.0,0,0
21478410,8590000.0,SKODA,SCALA,2024.92,300.0,Benzin,81.0,Újszerű,467.0,Ferdehátú,5.0,Fehér,999.0,Első kerék,Manuális,6.0,0,0
22125240,8990000.0,MERCEDES-BENZ,E-OSZTÁLY E 220,2017.5,169397.0,Dízel,143.0,Kitűnő,540.0,Sedan,5.0,Fekete,1950.0,Hátsó kerék,Automata tiptronic,9.0,0,0
22161136,8999000.0,MERCEDES-BENZ,GLA-OSZTÁLY GLA 180,2019.75,39468.0,Benzin,90.0,Normál,420.0,Városi terepjáró (crossover),5.0,Unknown,1595.0,Első kerék,Unknown,5.0,0,1
22052260,8999900.0,HYUNDAI,KONA,2021.83,29890.0,Elektromos,150.0,Kitűnő,332.0,Városi terepjáró (crossover),5.0,Unknown,0.0,Első kerék,Fokozatmentes automata,0.0,0,1
21891677,9299000.0,OPEL,GRANDLAND,2022.75,17621.0,Benzin,96.0,Újszerű,514.0,Városi terepjáró (crossover),5.0,Ezüst,1199.0,Első kerék,Automata tiptronic,8.0,0,1
21979668,9490000.0,KIA,SORENTO,2019.17,157709.0,Dízel,147.0,Kitűnő,142.0,Terepjáró,7.0,Fekete,2199.0,Összkerék,Automata tiptronic,8.0,0,0
21242392,9490000.0,VOLVO,V60,2021.17,123478.0,Benzin,120.0,Megkímélt,529.0,Kombi,5.0,Fekete,1969.0,Első kerék,Automata tiptronic,8.0,0,1
22123048,9499000.0,OPEL,ASTRA ASTRA L,2024.5,18000.0,Dízel,96.0,Újszerű,597.0,Kombi,5.0,Fehér,1498.0,Első kerék,Automata tiptronic,8.0,0,0
21412246,9499000.0,OPEL,MOKKA,2024.83,3000.0,Benzin,100.0,Kitűnő,350.0,Városi terepjáró (crossover),5.0,Unknown,1199.0,Első kerék,Manuális,6.0,0,0
21212925,9699900.0,BMW,5-ÖS SOROZAT 530,2016.83,95455.0,Benzin,185.0,Kitűnő,530.0,Sedan,5.0,Unknown,1998.0,Összkerék,Automata tiptronic,8.0,0,1
21969322,9990000.0,MERCEDES-BENZ,C-OSZTÁLY C 180,2021.58,41450.0,Benzin,115.0,Kitűnő,460.0,Kombi,5.0,Fehér,1497.0,Hátsó kerék,Automata tiptronic,9.0,0,0
22113375,9999000.0,OPEL,ASTRA ASTRA L,2024.25,29000.0,Dízel,96.0,Kitűnő,597.0,Kombi,5.0,Piros,1498.0,Első kerék,Automata tiptronic,8.0,0,0
21958759,10190000.0,OPEL,FRONTERA,2025.33,1500.0,Benzin,100.0,Kitűnő,460.0,Terepjáró,5.0,Unknown,1199.0,Első kerék,Unknown,5.0,0,0
22010035,10490000.0,VOLVO,XC40,2021.83,144770.0,Benzin,120.0,Megkímélt,452.0,Városi terepjáró (crossover),5.0,Fehér,1477.0,Első kerék,Automata tiptronic,8.0,0,0
21891653,10499000.0,OPEL,GRANDLAND,2023.92,12537.0,Benzin,96.0,Újszerű,514.0,Városi terepjáró (crossover),5.0,Fekete,1199.0,Első kerék,Automata tiptronic,8.0,0,1
22113773,10990000.0,OPEL,ASTRA ASTRA L,2024.33,17100.0,Benzin,96.0,Kitűnő,597.0,Kombi,5.0,Kék,1199.0,Első kerék,Automata tiptronic,8.0,0,0
22098363,10990000.0,MINI,COOPER,2023.5,34500.0,Benzin,150.0,Újszerű,275.0,Ferdehátú,4.0,Fekete,1998.0,Első kerék,Unknown,5.0,0,1
22139968,7990000.0,MERCEDES-BENZ,SLK-OSZTÁLY SLK 200,2014.17,88282.0,Benzin,135.0,Normál,225.0,Cabrio,2.0,Fekete,1796.0,Hátsó kerék,Automata tiptronic,7.0,0,0
22164223,9990000.0,MERCEDES-AMG,A-OSZTÁLY A 45,2017.08,128194.0,Benzin,280.0,Normál,341.0,Ferdehátú,5.0,Fekete,1991.0,Összkerék,Automata,8.0,0,0
22164218,9999000.0,MERCEDES-BENZ,A-OSZTÁLY A 45 AMG,2017.08,128194.0,Benzin,280.0,Normál,341.0,Ferdehátú,5.0,Fekete,1991.0,Összkerék,Automata,8.0,0,1
22084709,10470000.0,AUDI,A8,2017.0,184165.0,Dízel,193.0,Normál,520.0,Sedan,5.0,Fekete,2967.0,Összkerék,Automata tiptronic,8.0,0,0
21962433,10690000.0,MERCEDES-BENZ,A-OSZTÁLY A 250,2021.5,91853.0,Hibrid-Benzin,118.0,Normál,310.0,Ferdehátú,5.0,Fehér,1332.0,Első kerék,Automata,8.0,0,0
22081994,10990000.0,VOLVO,XC40,2022.17,82166.0,Benzin,95.0,Megkímélt,452.0,Városi terepjáró (crossover),5.0,Fekete,1477.0,Első kerék,Automata tiptronic,8.0,0,1
21969635,10990000.0,MERCEDES-BENZ,CLA-OSZTÁLY CLA 180,2021.42,131450.0,Benzin,100.0,Kitűnő,460.0,Coupe,5.0,Fehér,1332.0,Első kerék,Unknown,5.0,0,0
21932868,10990000.0,MINI,MINI,2023.5,32500.0,Benzin,131.0,Újszerű,211.0,Ferdehátú,4.0,Fekete,1998.0,Első kerék,Automata,7.0,0,1
21063808,10990000.0,BMW,X SOROZAT X2,2023.5,5861.0,Benzin,100.0,Megkímélt,470.0,Városi terepjáró (crossover),5.0,Kék,1499.0,Első kerék,Unknown,5.0,0,1
22133022,10999000.0,OPEL,ASTRA ASTRA L,2024.17,26000.0,Benzin,96.0,Kitűnő,597.0,Kombi,5.0,Fehér,1199.0,Első kerék,Automata tiptronic,8.0,0,0
21931435,10999000.0,OPEL,ASTRA,2025.08,3500.0,Benzin,96.0,Kitűnő,597.0,Kombi,5.0,Unknown,1199.0,Első kerék,Manuális,6.0,0,0
21903123,10999900.0,VOLVO,XC60,2020.42,146013.0,Dízel,145.0,Normál,483.0,Városi terepjáró (crossover),5.0,Unknown,1969.0,Első kerék,Automata tiptronic,8.0,0,1
21319238,11199000.0,OPEL,INSIGNIA,2021.42,100000.0,Benzin,169.0,Újszerű,490.0,Ferdehátú,5.0,Piros,1998.0,Összkerék,Automata tiptronic,9.0,0,1
21867519,11490000.0,VOLVO,XC60,2020.42,97278.0,Dízel,140.0,Megkímélt,505.0,Városi terepjáró (crossover),5.0,Fehér,1969.0,Első kerék,Automata tiptronic,8.0,0,0
20521354,11490000.0,BMW,X SOROZAT X3,2018.5,101151.0,Benzin,185.0,Normál,550.0,Városi terepjáró (crossover),5.0,Kék,1998.0,Összkerék,Automata tiptronic,8.0,0,1
21879668,11590000.0,MERCEDES-BENZ,B-OSZTÁLY B 180,2022.92,10690.0,Benzin,100.0,Kitűnő,435.0,Egyterű,5.0,Szürke,1332.0,Első kerék,Automata,7.0,0,1
21773483,11590000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2024.08,24889.0,Benzin,100.0,Kitűnő,405.0,Ferdehátú,5.0,Fehér,1332.0,Első kerék,Automata,7.0,0,0
22162461,11699000.0,BMW,1-ES SOROZAT 118,2024.5,7470.0,Benzin,100.0,Újszerű,380.0,Ferdehátú,5.0,Fekete,1499.0,Első kerék,Automata,8.0,0,1
22044555,11900000.0,BMW,2-ES SOROZAT 218,2024.25,36980.0,Benzin,115.0,Kitűnő,390.0,Coupe,4.0,Fehér,1998.0,Hátsó kerék,Automata tiptronic,8.0,0,0
22105160,11970000.0,BMW,6-OS SOROZAT 640,2018.42,128981.0,Benzin,250.0,Normál,610.0,Ferdehátú,5.0,Fekete,2998.0,Összkerék,Automata tiptronic,8.0,0,0
22124995,11990000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2023.92,14515.0,Benzin,100.0,Kitűnő,345.0,Ferdehátú,5.0,Fehér,1332.0,Első kerék,Automata,7.0,0,0
22007385,11990000.0,BMW,3-AS SOROZAT 330,2021.25,66350.0,Hibrid-Benzin,135.0,Megkímélt,410.0,Kombi,5.0,Szürke,1998.0,Hátsó kerék,Automata tiptronic,8.0,0,1
21958650,11990000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2023.75,19391.0,Benzin,100.0,Kitűnő,355.0,Ferdehátú,5.0,Ezüst,1332.0,Első kerék,Automata,7.0,0,1
21958483,11990000.0,MERCEDES-BENZ,CLA-OSZTÁLY CLA 180,2023.75,68454.0,Dízel,85.0,Kitűnő,450.0,Kombi,5.0,Szürke,1950.0,Első kerék,Automata,8.0,0,1
21771060,11990000.0,MERCEDES-BENZ,A-OSZTÁLY A 200,2024.17,8700.0,Benzin,120.0,Újszerű,355.0,Ferdehátú,5.0,Fehér,1332.0,Első kerék,Automata,7.0,0,0
21534998,11990000.0,BMW,1-ES SOROZAT 118,2023.92,10565.0,Benzin,100.0,Újszerű,380.0,Ferdehátú,5.0,Fekete,1499.0,Első kerék,Unknown,5.0,0,1
21381383,11990000.0,VOLVO,XC40,2021.08,94022.0,Benzin,120.0,Megkímélt,452.0,Városi terepjáró (crossover),5.0,Fekete,1477.0,Első kerék,Automata tiptronic,8.0,0,1
21956305,12190000.0,MERCEDES-BENZ,GLC-OSZTÁLY GLC 200,2020.25,64535.0,Dízel,120.0,Kitűnő,550.0,Városi terepjáró (crossover),5.0,Kék,1950.0,Összkerék,Automata tiptronic,9.0,0,1
22013815,12390000.0,VOLVO,XC40,2021.33,58325.0,Hibrid-Benzin,132.0,Normál,452.0,Városi terepjáró (crossover),5.0,Kék,1477.0,Első kerék,Automata,7.0,0,1
21780656,12490000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2024.42,2750.0,Benzin,100.0,Megkímélt,355.0,Ferdehátú,5.0,Fehér,1332.0,Első kerék,Automata,7.0,0,0
22033321,12490000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2024.25,21200.0,Benzin,100.0,Megkímélt,355.0,Ferdehátú,5.0,Fehér,1332.0,Első kerék,Automata,7.0,0,0
22012049,12490000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2024.33,24737.0,Benzin,100.0,Kitűnő,355.0,Ferdehátú,5.0,Ezüst,1332.0,Első kerék,Automata,7.0,0,0
22137863,12790000.0,MERCEDES-BENZ,GLC-OSZTÁLY GLC 200,2021.17,104309.0,Benzin,145.0,Normál,500.0,Városi terepjáró (crossover),5.0,Szürke,1991.0,Összkerék,Automata tiptronic,9.0,0,0
22110659,12790000.0,BMW,2-ES SOROZAT 218,2024.58,7000.0,Benzin,100.0,Kitűnő,430.0,Coupe,5.0,Kék,1499.0,Első kerék,Automata,7.0,0,1
22018629,12790000.0,MERCEDES-BENZ,CLA-OSZTÁLY CLA 200,2023.25,58784.0,Dízel,110.0,Kitűnő,460.0,Coupe,5.0,Fekete,1950.0,Összkerék,Automata,8.0,0,1
21965245,12790000.0,MERCEDES-BENZ,GLB-OSZTÁLY GLB 200,2020.42,89587.0,Dízel,110.0,Kitűnő,570.0,Kombi,5.0,Szürke,1950.0,Első kerék,Automata,8.0,0,1
22097363,12990000.0,MERCEDES-BENZ,GLA-OSZTÁLY GLA 250,2021.17,111497.0,Hibrid-Benzin,118.0,Kitűnő,385.0,Városi terepjáró (crossover),5.0,Fehér,1332.0,Első kerék,Automata,8.0,0,0
22012244,12990000.0,MERCEDES-BENZ,GLB-OSZTÁLY GLB 180,2023.75,36812.0,Benzin,100.0,Kitűnő,570.0,Kombi,7.0,Fekete,1332.0,Első kerék,Automata,7.0,0,0
21970902,12990000.0,MERCEDES-BENZ,CLA-OSZTÁLY CLA 180,2024.25,21429.0,Benzin,100.0,Kitűnő,460.0,Kombi,5.0,Ezüst,1332.0,Első kerék,Automata,7.0,0,1
21962729,12990000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2024.5,3083.0,Benzin,100.0,Kitűnő,355.0,Ferdehátú,5.0,Fehér,1332.0,Első kerék,Automata,7.0,0,0
21927682,12990000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2023.25,12163.0,Dízel,85.0,Kitűnő,345.0,Ferdehátú,5.0,Szürke,1950.0,Első kerék,Automata,8.0,0,1
21849446,12990000.0,BMW,1-ES SOROZAT 118,2023.67,18901.0,Dízel,110.0,Újszerű,380.0,Ferdehátú,5.0,Fekete,1995.0,Első kerék,Automata tiptronic,8.0,0,0
21765555,12990000.0,MERCEDES-BENZ,CLA-OSZTÁLY CLA 200,2023.83,37316.0,Benzin,120.0,Kitűnő,460.0,Kombi,5.0,Ezüst,1332.0,Első kerék,Automata,7.0,0,1
22122355,12999000.0,OPEL,ASTRA ASTRA L,2024.58,7200.0,Elektromos,115.0,Újszerű,516.0,Kombi,5.0,Sötétszürke,0.0,Első kerék,Fokozatmentes automata,0.0,0,1
22139541,11800000.0,LAND ROVER,RANGE ROVER,2015.5,221545.0,Dízel,250.0,Normál,909.0,Terepjáró,5.0,Fekete,4367.0,Összkerék,Automata tiptronic,8.0,0,1
21376499,11990000.0,MERCEDES-BENZ,CLA-OSZTÁLY CLA 200,2022.58,50185.0,Benzin,120.0,Normál,460.0,Kombi,5.0,Szürke,1332.0,Első kerék,Unknown,5.0,0,0
21366341,13199900.0,BMW,4-ES SOROZAT 440,2018.33,118000.0,Benzin,265.0,Kitűnő,480.0,Coupe,5.0,Unknown,2998.0,Hátsó kerék,Automata tiptronic,8.0,0,0
22144731,13490000.0,BMW,2-ES SOROZAT 218,2025.0,9800.0,Benzin,100.0,Kitűnő,430.0,Egyterű,5.0,Fehér,1499.0,Első kerék,Automata,7.0,0,0
22113896,13490000.0,VOLVO,XC60,2020.08,41821.0,Dízel,145.0,Kitűnő,483.0,Városi terepjáró (crossover),5.0,Sötétbarna,1969.0,Összkerék,Automata tiptronic,8.0,0,1
22082551,13490000.0,VOLVO,XC40,2024.83,25000.0,Benzin,120.0,Újszerű,452.0,Városi terepjáró (crossover),5.0,Szürke,1969.0,Első kerék,Automata,7.0,0,1
22082396,13490000.0,VOLVO,XC40,2024.83,25000.0,Benzin,120.0,Újszerű,452.0,Városi terepjáró (crossover),5.0,Fekete,1969.0,Első kerék,Automata,7.0,0,1
22082295,13490000.0,VOLVO,XC40,2024.83,25000.0,Benzin,120.0,Újszerű,452.0,Városi terepjáró (crossover),5.0,Szürke,1969.0,Első kerék,Automata,7.0,0,0
21936679,13490000.0,MERCEDES-BENZ,CLA-OSZTÁLY CLA 180,2023.83,28697.0,Dízel,85.0,Kitűnő,450.0,Kombi,5.0,Fekete,1950.0,Első kerék,Automata,8.0,0,0
21874859,13490000.0,MERCEDES-BENZ,CLA-OSZTÁLY CLA 220,2022.33,67000.0,Dízel,140.0,Megkímélt,450.0,Kombi,5.0,Ezüst,1950.0,Összkerék,Automata,8.0,0,1
21830836,13490000.0,MERCEDES-BENZ,A-OSZTÁLY A 180,2024.17,22105.0,Benzin,100.0,Kitűnő,355.0,Ferdehátú,5.0,Fekete,1332.0,Első kerék,Automata,7.0,0,1
21765336,13490000.0,MERCEDES-BENZ,A-OSZTÁLY A 250,2023.75,27187.0,Hibrid-Benzin,118.0,Kitűnő,345.0,Sedan,5.0,Bordó,1332.0,Első kerék,Automata,8.0,0,1
22067095,13499000.0,BMW,2-ES SOROZAT 223,2024.08,19000.0,Benzin,150.0,Újszerű,415.0,Egyterű,5.0,Fehér,1998.0,Összkerék,Unknown,5.0,0,0
21479260,13499000.0,VOLKSWAGEN,T-ROC,2024.92,300.0,Benzin,110.0,Újszerű,445.0,Városi terepjáró (crossover),5.0,Ezüst,1498.0,Első kerék,Unknown,5.0,0,0
22082305,13590000.0,VOLVO,XC40,2023.42,29568.0,Benzin,120.0,Újszerű,452.0,Városi terepjáró (crossover),5.0,Ezüst,1969.0,Első kerék,Unknown,5.0,0,1
21253020,13670000.0,LAND ROVER,DISCOVERY,2018.0,108369.0,Dízel,190.0,Normál,1231.0,Terepjáró,5.0,Szürke,2993.0,Összkerék,Automata tiptronic,8.0,0,0
22124982,13890000.0,MERCEDES-BENZ,GLA-OSZTÁLY GLA 200,2020.83,60000.0,Benzin,120.0,Sérülésmentes,435.0,Városi terepjáró (crossover),5.0,Sötétszürke,1332.0,Első kerék,Automata,7.0,0,0
20939093,13957300.0,MERCEDES-BENZ,A-OSZTÁLY A 250,2023.75,34666.0,Benzin,165.0,Kitűnő,345.0,Ferdehátú,5.0,Ezüst,1991.0,Összkerék,Automata,8.0,0,1
22073973,13990000.0,MERCEDES-BENZ,A-OSZTÁLY A 250,2023.92,27567.0,Hibrid-Benzin,120.0,Kitűnő,310.0,Ferdehátú,5.0,Piros,1332.0,Első kerék,Automata,8.0,0,1
22033926,13990000.0,MERCEDES-BENZ,GLC-OSZTÁLY GLC 200,2022.0,60172.0,Benzin,145.0,Megkímélt,550.0,Városi terepjáró (crossover),5.0,Szürke,1991.0,Összkerék,Automata tiptronic,9.0,0,1
22016810,13990000.0,VOLVO,EX30,2024.33,24140.0,Elektromos,200.0,Újszerű,318.0,Kombi,5.0,Sötétszürke,0.0,Hátsó kerék,Fokozatmentes automata,0.0,0,1
22016775,13990000.0,VOLVO,EX30,2024.33,17233.0,Elektromos,200.0,Újszerű,318.0,Kombi,5.0,Fehér,0.0,Hátsó kerék,Fokozatmentes automata,0.0,0,1
